id,label
3558,35521,1
3559,35522,1
3560,35523,0
3561,35524,0
3562,35525,1
3563,35526,1
3564,35527,1
3565,35528,1
3566,35529,1
3567,35530,1
3568,35531,0
3569,35532,1
3570,35533,1
3571,35534,1
3572,35535,1
3573,35536,1
3574,35537,1
3575,35538,1
3576,35539,1
3577,35540,1
3578,35541,1
3579,35542,1
3580,35543,1
3581,35544,1
3582,35545,1
3583,35546,1
3584,35547,1
3585,35548,1
3586,35549,1
3587,35550,1
3588,35551,1
3589,35552,1
3590,35553,0
3591,35554,1
3592,35555,1
3593,35556,1
3594,35557,1
3595,35558,1
3596,35559,1
3597,35560,1
3598,35561,1
3599,35562,1
3600,35563,1
3601,35564,1
3602,35565,1
3603,35566,1
3604,35567,1
3605,35568,1
3606,35569,1
3607,35570,1
3608,35571,1
3609,35572,1
3610,35573,0
3611,35574,1
3612,35575,1
3613,35576,1
3614,35577,1
3615,35578,1
3616,35579,1
3617,35580,1
3618,35581,1
3619,35582,1
3620,35583,1
3621,35584,1
3622,35585,1
3623,35586,1
3624,35587,0
3625,35588,0
3626,35589,1
3627,35590,1
3628,35591,1
3629,35592,1
3630,35593,1
3631,35594,1
3632,35595,1
3633,35596,1
3634,35597,1
3635,35598,1
3636,35599,1
3637,35600,1
3638,35601,1
3639,35602,1
3640,35603,1
3641,35604,1
3642,35605,1
3643,35606,1
3644,35607,1
3645,35608,1
3646,35609,1
3647,35610,0
3648,35611,1
3649,35612,0
3650,35613,1
3651,35614,0
3652,35615,1
3653,35616,1
3654,35617,1
3655,35618,1
3656,35619,1
3657,35620,1
3658,35621,1
3659,35622,0
3660,35623,1
3661,35624,1
3662,35625,1
3663,35626,1
3664,35627,1
3665,35628,0
3666,35629,1
3667,35630,1
3668,35631,1
3669,35632,1
3670,35633,1
3671,35634,1
3672,35635,1
3673,35636,1
3674,35637,0
3675,35638,1
3676,35639,1
3677,35640,1
3678,35641,0
3679,35642,1
3680,35643,1
3681,35644,1
3682,35645,1
3683,35646,1
3684,35647,1
3685,35648,1
3686,35649,1
3687,35650,1
3688,35651,1
3689,35652,0
3690,35653,1
3691,35654,1
3692,35655,1
3693,35656,1
3694,35657,1
3695,35658,1
3696,35659,1
3697,35660,1
3698,35661,1
3699,35662,1
3700,35663,1
3701,35664,1
3702,35665,1
3703,35666,1
3704,35667,1
3705,35668,0
3706,35669,1
3707,35670,1
3708,35671,1
3709,35672,1
3710,35673,1
3711,35674,1
3712,35675,1
3713,35676,0
3714,35677,1
3715,35678,1
3716,35679,1
3717,35680,1
3718,35681,1
3719,35682,1
3720,35683,1
3721,35684,1
3722,35685,1
3723,35686,1
3724,35687,1
3725,35688,1
3726,35689,1
3727,35690,0
3728,35691,0
3729,35692,1
3730,35693,1
3731,35694,0
3732,35695,1
3733,35696,1
3734,35697,1
3735,35698,1
3736,35699,0
3737,35700,0
3738,35701,1
3739,35702,1
3740,35703,1
3741,35704,1
3742,35705,1
3743,35706,1
3744,35707,1
3745,35708,1
3746,35709,1
3747,35710,1
3748,35711,1
3749,35712,1
3750,35713,1
3751,35714,1
3752,35715,1
3753,35716,1
3754,35717,1
3755,35718,1
3756,35719,1
3757,35720,0
3758,35721,1
3759,35722,1
3760,35723,1
3761,35724,1
3762,35725,1
3763,35726,1
3764,35727,1
3765,35728,1
3766,35729,1
3767,35730,1
3768,35731,1
3769,35732,0
3770,35733,1
3771,35734,1
3772,35735,1
3773,35736,1
3774,35737,1
3775,35738,1
3776,35739,1
3777,35740,1
3778,35741,1
3779,35742,0
3780,35743,1
3781,35744,0
3782,35745,0
3783,35746,1
3784,35747,1
3785,35748,1
3786,35749,1
3787,35750,1
3788,35751,1
3789,35752,1
3790,35753,1
3791,35754,0
3792,35755,1
3793,35756,1
3794,35757,1
3795,35758,1
3796,35759,1
3797,35760,1
3798,35761,1
3799,35762,1
3800,35763,0
3801,35764,1
3802,35765,1
3803,35766,0
3804,35767,1
3805,35768,1
3806,35769,1
3807,35770,1
3808,35771,0
3809,35772,1
3810,35773,1
3811,35774,1
3812,35775,1
3813,35776,1
3814,35777,1
3815,35778,0
3816,35779,1
3817,35780,1
3818,35781,1
3819,35782,1
3820,35783,1
3821,35784,1
3822,35785,1
3823,35786,1
3824,35787,0
3825,35788,1
3826,35789,1
3827,35790,1
3828,35791,0
3829,35792,1
3830,35793,0
3831,35794,1
3832,35795,1
3833,35796,1
3834,35797,1
3835,35798,1
3836,35799,1
3837,35800,1
3838,35801,1
3839,35802,0
3840,35803,0
3841,35804,1
3842,35805,1
3843,35806,1
3844,35807,1
3845,35808,1
3846,35809,0
3847,35810,1
3848,35811,1
3849,35812,1
3850,35813,1
3851,35814,1
3852,35815,1
3853,35816,1
3854,35817,1
3855,35818,1
3856,35819,1
3857,35820,1
3858,35821,1
3859,35822,0
3860,35823,1
3861,35824,1
3862,35825,1
3863,35826,0
3864,35827,1
3865,35828,1
3866,35829,1
3867,35830,1
3868,35831,0
3869,35832,1
3870,35833,1
3871,35834,1
3872,35835,1
3873,35836,1
3874,35837,1
3875,35838,1
3876,35839,0
3877,35840,0
3878,35841,1
3879,35842,1
3880,35843,1
3881,35844,1
3882,35845,1
3883,35846,1
3884,35847,1
3885,35848,1
3886,35849,1
3887,35850,0
3888,35851,1
3889,35852,1
3890,35853,1
3891,35854,1
3892,35855,0
3893,35856,1
3894,35857,1
3895,35858,1
3896,35859,1
3897,35860,1
3898,35861,1
3899,35862,0
3900,35863,1
3901,35864,1
3902,35865,1
3903,35866,1
3904,35867,0
3905,35868,1
3906,35869,1
3907,35870,0
3908,35871,0
3909,35872,1
3910,35873,1
3911,35874,1
3912,35875,1
3913,35876,1
3914,35877,1
3915,35878,1
3916,35879,1
3917,35880,1
3918,35881,1
3919,35882,0
3920,35883,1
3921,35884,1
3922,35885,0
3923,35886,1
3924,35887,1
3925,35888,1
3926,35889,1
3927,35890,1
3928,35891,1
3929,35892,1
3930,35893,1
3931,35894,1
3932,35895,1
3933,35896,1
3934,35897,1
3935,35898,0
3936,35899,1
3937,35900,0
3938,35901,1
3939,35902,1
3940,35903,1
3941,35904,1
3942,35905,1
3943,35906,1
3944,35907,1
3945,35908,0
3946,35909,1
3947,35910,1
3948,35911,1
3949,35912,1
3950,35913,1
3951,35914,1
3952,35915,1
3953,35916,1
3954,35917,0
3955,35918,1
3956,35919,1
3957,35920,1
3958,35921,1
3959,35922,0
3960,35923,1
3961,35924,1
3962,35925,1
3963,35926,0
3964,35927,1
3965,35928,1
3966,35929,1
3967,35930,1
3968,35931,1
3969,35932,1
3970,35933,1
3971,35934,1
3972,35935,1
3973,35936,1
3974,35937,1
3975,35938,1
3976,35939,1
3977,35940,1
3978,35941,1
3979,35942,1
3980,35943,1
3981,35944,1
3982,35945,1
3983,35946,1
3984,35947,1
3985,35948,1
3986,35949,0
3987,35950,1
3988,35951,1
3989,35952,1
3990,35953,1
3991,35954,1
3992,35955,0
3993,35956,1
3994,35957,0
3995,35958,1
3996,35959,1
3997,35960,1
3998,35961,1
3999,35962,1
4000,35963,1
4001,35964,1
4002,35965,1
4003,35966,0
4004,35967,1
4005,35968,1
4006,35969,1
4007,35970,1
4008,35971,1
4009,35972,1
4010,35973,1
4011,35974,1
4012,35975,1
4013,35976,1
4014,35977,1
4015,35978,1
4016,35979,1
4017,35980,1
4018,35981,1
4019,35982,1
4020,35983,1
4021,35984,1
4022,35985,1
4023,35986,1
4024,35987,1
4025,35988,1
4026,35989,1
4027,35990,0
4028,35991,1
4029,35992,1
4030,35993,1
4031,35994,0
4032,35995,1
4033,35996,1
4034,35997,1
4035,35998,1
4036,35999,1
4037,36000,1
4038,36001,1
4039,36002,1
4040,36003,1
4041,36004,1
4042,36005,0
4043,36006,1
4044,36007,0
4045,36008,0
4046,36009,0
4047,36010,1
4048,36011,0
4049,36012,1
4050,36013,1
4051,36014,1
4052,36015,1
4053,36016,1
4054,36017,1
4055,36018,1
4056,36019,1
4057,36020,1
4058,36021,0
4059,36022,1
4060,36023,1
4061,36024,1
4062,36025,1
4063,36026,1
4064,36027,1
4065,36028,1
4066,36029,1
4067,36030,1
4068,36031,0
4069,36032,1
4070,36033,1
4071,36034,1
4072,36035,1
4073,36036,1
4074,36037,1
4075,36038,1
4076,36039,1
4077,36040,1
4078,36041,1
4079,36042,1
4080,36043,1
4081,36044,1
4082,36045,1
4083,36046,0
4084,36047,1
4085,36048,1
4086,36049,0
4087,36050,1
4088,36051,0
4089,36052,1
4090,36053,0
4091,36054,1
4092,36055,1
4093,36056,0
4094,36057,1
4095,36058,0
4096,36059,1
4097,36060,1
4098,36061,1
4099,36062,1
4100,36063,1
4101,36064,1
4102,36065,0
4103,36066,1
4104,36067,1
4105,36068,1
4106,36069,1
4107,36070,1
4108,36071,1
4109,36072,0
4110,36073,0
4111,36074,1
4112,36075,0
4113,36076,1
4114,36077,1
4115,36078,1
4116,36079,1
4117,36080,1
4118,36081,1
4119,36082,1
4120,36083,0
4121,36084,0
4122,36085,1
4123,36086,1
4124,36087,0
4125,36088,1
4126,36089,1
4127,36090,1
4128,36091,1
4129,36092,1
4130,36093,1
4131,36094,1
4132,36095,0
4133,36096,1
4134,36097,0
4135,36098,1
4136,36099,1
4137,36100,0
4138,36101,1
4139,36102,1
4140,36103,1
4141,36104,1
4142,36105,1
4143,36106,1
4144,36107,1
4145,36108,1
4146,36109,0
4147,36110,0
4148,36111,1
4149,36112,1
4150,36113,0
4151,36114,1
4152,36115,0
4153,36116,1
4154,36117,0
4155,36118,1
4156,36119,0
4157,36120,1
4158,36121,1
4159,36122,1
4160,36123,1
4161,36124,1
4162,36125,1
4163,36126,1
4164,36127,1
4165,36128,1
4166,36129,1
4167,36130,0
4168,36131,1
4169,36132,0
4170,36133,1
4171,36134,1
4172,36135,1
4173,36136,1
4174,36137,1
4175,36138,1
4176,36139,1
4177,36140,1
4178,36141,1
4179,36142,1
4180,36143,1
4181,36144,1
4182,36145,1
4183,36146,1
4184,36147,1
4185,36148,0
4186,36149,1
4187,36150,0
4188,36151,1
4189,36152,1
4190,36153,1
4191,36154,0
4192,36155,1
4193,36156,1
4194,36157,1
4195,36158,1
4196,36159,1
4197,36160,1
4198,36161,1
4199,36162,1
4200,36163,1
4201,36164,0
4202,36165,1
4203,36166,1
4204,36167,1
4205,36168,1
4206,36169,1
4207,36170,1
4208,36171,1
4209,36172,1
4210,36173,0
4211,36174,1
4212,36175,1
4213,36176,0
4214,36177,1
4215,36178,1
4216,36179,1
4217,36180,1
4218,36181,1
4219,36182,1
4220,36183,1
4221,36184,0
4222,36185,1
4223,36186,1
4224,36187,1
4225,36188,1
4226,36189,1
4227,36190,1
4228,36191,1
4229,36192,1
4230,36193,1
4231,36194,1
4232,36195,1
4233,36196,1
4234,36197,1
4235,36198,1
4236,36199,1
4237,36200,0
4238,36201,1
4239,36202,1
4240,36203,1
4241,36204,0
4242,36205,1
4243,36206,1
4244,36207,1
4245,36208,1
4246,36209,1
4247,36210,1
4248,36211,1
4249,36212,1
4250,36213,1
4251,36214,1
4252,36215,0
4253,36216,0
4254,36217,1
4255,36218,1
4256,36219,1
4257,36220,0
4258,36221,0
4259,36222,1
4260,36223,1
4261,36224,1
4262,36225,1
4263,36226,1
4264,36227,1
4265,36228,1
4266,36229,1
4267,36230,1
4268,36231,1
4269,36232,1
4270,36233,1
4271,36234,1
4272,36235,1
4273,36236,1
4274,36237,1
4275,36238,1
4276,36239,1
4277,36240,1
4278,36241,1
4279,36242,1
4280,36243,1
4281,36244,1
4282,36245,1
4283,36246,1
4284,36247,1
4285,36248,1
4286,36249,1
4287,36250,1
4288,36251,0
4289,36252,1
4290,36253,1
4291,36254,0
4292,36255,1
4293,36256,1
4294,36257,1
4295,36258,1
4296,36259,1
4297,36260,0
4298,36261,1
4299,36262,1
4300,36263,1
4301,36264,0
4302,36265,1
4303,36266,1
4304,36267,1
4305,36268,1
4306,36269,1
4307,36270,1
4308,36271,1
4309,36272,1
4310,36273,1
4311,36274,1
4312,36275,1
4313,36276,1
4314,36277,1
4315,36278,1
4316,36279,1
4317,36280,0
4318,36281,1
4319,36282,1
4320,36283,1
4321,36284,1
4322,36285,0
4323,36286,1
4324,36287,1
4325,36288,1
4326,36289,0
4327,36290,1
4328,36291,0
4329,36292,0
4330,36293,1
4331,36294,1
4332,36295,1
4333,36296,1
4334,36297,1
4335,36298,1
4336,36299,1
4337,36300,1
4338,36301,1
4339,36302,1
4340,36303,1
4341,36304,1
4342,36305,1
4343,36306,1
4344,36307,1
4345,36308,1
4346,36309,1
4347,36310,1
4348,36311,1
4349,36312,0
4350,36313,1
4351,36314,1
4352,36315,0
4353,36316,1
4354,36317,1
4355,36318,1
4356,36319,1
4357,36320,1
4358,36321,1
4359,36322,1
4360,36323,1
4361,36324,1
4362,36325,1
4363,36326,1
4364,36327,1
4365,36328,1
4366,36329,1
4367,36330,1
4368,36331,1
4369,36332,0
4370,36333,1
4371,36334,1
4372,36335,1
4373,36336,1
4374,36337,1
4375,36338,1
4376,36339,1
4377,36340,0
4378,36341,1
4379,36342,1
4380,36343,1
4381,36344,1
4382,36345,0
4383,36346,0
4384,36347,1
4385,36348,1
4386,36349,1
4387,36350,1
4388,36351,1
4389,36352,1
4390,36353,1
4391,36354,1
4392,36355,0
4393,36356,1
4394,36357,0
4395,36358,1
4396,36359,0
4397,36360,1
4398,36361,1
4399,36362,1
4400,36363,0
4401,36364,1
4402,36365,1
4403,36366,1
4404,36367,1
4405,36368,1
4406,36369,1
4407,36370,0
4408,36371,1
4409,36372,1
4410,36373,1
4411,36374,1
4412,36375,1
4413,36376,0
4414,36377,1
4415,36378,1
4416,36379,1
4417,36380,1
4418,36381,1
4419,36382,1
4420,36383,1
4421,36384,1
4422,36385,1
4423,36386,1
4424,36387,0
4425,36388,0
4426,36389,1
4427,36390,1
4428,36391,1
4429,36392,1
4430,36393,1
4431,36394,0
4432,36395,1
4433,36396,0
4434,36397,1
4435,36398,1
4436,36399,1
4437,36400,1
4438,36401,1
4439,36402,1
4440,36403,1
4441,36404,1
4442,36405,1
4443,36406,1
4444,36407,1
4445,36408,1
4446,36409,1
4447,36410,1
4448,36411,1
4449,36412,1
4450,36413,1
4451,36414,1
4452,36415,1
4453,36416,1
4454,36417,1
4455,36418,1
4456,36419,1
4457,36420,1
4458,36421,1
4459,36422,1
4460,36423,0
4461,36424,0
4462,36425,1
4463,36426,1
4464,36427,1
4465,36428,1
4466,36429,1
4467,36430,1
4468,36431,1
4469,36432,1
4470,36433,1
4471,36434,1
4472,36435,1
4473,36436,1
4474,36437,1
4475,36438,1
4476,36439,1
4477,36440,0
4478,36441,0
4479,36442,1
4480,36443,1
4481,36444,1
4482,36445,1
4483,36446,1
4484,36447,0
4485,36448,1
4486,36449,1
4487,36450,1
4488,36451,1
4489,36452,1
4490,36453,1
4491,36454,1
4492,36455,0
4493,36456,1
4494,36457,0
4495,36458,1
4496,36459,1
4497,36460,1
4498,36461,1
4499,36462,1
4500,36463,1
4501,36464,1
4502,36465,1
4503,36466,0
4504,36467,1
4505,36468,1
4506,36469,1
4507,36470,0
4508,36471,1
4509,36472,1
4510,36473,0
4511,36474,1
4512,36475,1
4513,36476,1
4514,36477,1
4515,36478,1
4516,36479,1
4517,36480,1
4518,36481,0
4519,36482,1
4520,36483,1
4521,36484,0
4522,36485,0
4523,36486,1
4524,36487,1
4525,36488,1
4526,36489,1
4527,36490,1
4528,36491,1
4529,36492,1
4530,36493,1
4531,36494,1
4532,36495,1
4533,36496,1
4534,36497,1
4535,36498,1
4536,36499,1
4537,36500,1
4538,36501,1
4539,36502,1
4540,36503,1
4541,36504,1
4542,36505,1
4543,36506,1
4544,36507,1
4545,36508,1
4546,36509,1
4547,36510,1
4548,36511,1
4549,36512,1
4550,36513,1
4551,36514,0
4552,36515,0
4553,36516,1
4554,36517,1
4555,36518,1
4556,36519,1
4557,36520,0
4558,36521,1
4559,36522,1
4560,36523,1
4561,36524,1
4562,36525,1
4563,36526,1
4564,36527,1
4565,36528,1
4566,36529,0
4567,36530,1
4568,36531,1
4569,36532,1
4570,36533,1
4571,36534,1
4572,36535,1
4573,36536,1
4574,36537,1
4575,36538,0
4576,36539,0
4577,36540,1
4578,36541,1
4579,36542,1
4580,36543,1
4581,36544,1
4582,36545,0
4583,36546,1
4584,36547,1
4585,36548,0
4586,36549,1
4587,36550,1
4588,36551,1
4589,36552,1
4590,36553,1
4591,36554,1
4592,36555,1
4593,36556,0
4594,36557,1
4595,36558,0
4596,36559,1
4597,36560,1
4598,36561,1
4599,36562,1
4600,36563,1
4601,36564,1
4602,36565,0
4603,36566,0
4604,36567,1
4605,36568,1
4606,36569,1
4607,36570,0
4608,36571,1
4609,36572,1
4610,36573,1
4611,36574,1
4612,36575,0
4613,36576,0
4614,36577,1
4615,36578,1
4616,36579,0
4617,36580,1
4618,36581,1
4619,36582,1
4620,36583,1
4621,36584,1
4622,36585,1
4623,36586,1
4624,36587,1
4625,36588,1
4626,36589,1
4627,36590,1
4628,36591,1
4629,36592,1
4630,36593,1
4631,36594,1
4632,36595,1
4633,36596,1
4634,36597,1
4635,36598,1
4636,36599,0
4637,36600,1
4638,36601,1
4639,36602,1
4640,36603,1
4641,36604,1
4642,36605,1
4643,36606,1
4644,36607,1
4645,36608,1
4646,36609,1
4647,36610,0
4648,36611,1
4649,36612,1
4650,36613,1
4651,36614,1
4652,36615,1
4653,36616,1
4654,36617,1
4655,36618,0
4656,36619,1
4657,36620,1
4658,36621,0
4659,36622,1
4660,36623,1
4661,36624,0
4662,36625,1
4663,36626,1
4664,36627,1
4665,36628,1
4666,36629,1
4667,36630,1
4668,36631,1
4669,36632,0
4670,36633,1
4671,36634,1
4672,36635,1
4673,36636,1
4674,36637,1
4675,36638,1
4676,36639,1
4677,36640,0
4678,36641,1
4679,36642,1
4680,36643,1
4681,36644,1
4682,36645,1
4683,36646,0
4684,36647,1
4685,36648,0
4686,36649,1
4687,36650,1
4688,36651,1
4689,36652,1
4690,36653,1
4691,36654,1
4692,36655,0
4693,36656,1
4694,36657,1
4695,36658,1
4696,36659,1
4697,36660,0
4698,36661,1
4699,36662,0
4700,36663,1
4701,36664,1
4702,36665,1
4703,36666,1
4704,36667,1
4705,36668,1
4706,36669,0
4707,36670,1
4708,36671,1
4709,36672,1
4710,36673,1
4711,36674,1
4712,36675,1
4713,36676,0
4714,36677,1
4715,36678,1
4716,36679,1
4717,36680,1
4718,36681,1
4719,36682,0
4720,36683,1
4721,36684,0
4722,36685,1
4723,36686,1
4724,36687,1
4725,36688,1
4726,36689,1
4727,36690,1
4728,36691,1
4729,36692,1
4730,36693,1
4731,36694,1
4732,36695,1
4733,36696,0
4734,36697,1
4735,36698,1
4736,36699,1
4737,36700,1
4738,36701,1
4739,36702,1
4740,36703,1
4741,36704,1
4742,36705,1
4743,36706,1
4744,36707,1
4745,36708,1
4746,36709,1
4747,36710,1
4748,36711,0
4749,36712,0
4750,36713,1
4751,36714,1
4752,36715,1
4753,36716,0
4754,36717,1
4755,36718,1
4756,36719,1
4757,36720,1
4758,36721,1
4759,36722,1
4760,36723,1
4761,36724,1
4762,36725,1
4763,36726,1
4764,36727,0
4765,36728,1
4766,36729,1
4767,36730,1
4768,36731,1
4769,36732,0
4770,36733,1
4771,36734,1
4772,36735,1
4773,36736,0
4774,36737,1
4775,36738,0
4776,36739,1
4777,36740,1
4778,36741,0
4779,36742,1
4780,36743,1
4781,36744,1
4782,36745,1
4783,36746,1
4784,36747,0
4785,36748,1
4786,36749,1
4787,36750,1
4788,36751,1
4789,36752,1
4790,36753,0
4791,36754,1
4792,36755,1
4793,36756,0
4794,36757,1
4795,36758,1
4796,36759,1
4797,36760,1
4798,36761,1
4799,36762,1
4800,36763,1
4801,36764,1
4802,36765,1
4803,36766,1
4804,36767,1
4805,36768,1
4806,36769,1
4807,36770,1
4808,36771,0
4809,36772,1
4810,36773,1
4811,36774,1
4812,36775,1
4813,36776,1
4814,36777,0
4815,36778,1
4816,36779,1
4817,36780,1
4818,36781,0
4819,36782,1
4820,36783,1
4821,36784,1
4822,36785,0
4823,36786,0
4824,36787,1
4825,36788,1
4826,36789,1
4827,36790,0
4828,36791,1
4829,36792,1
4830,36793,1
4831,36794,1
4832,36795,1
4833,36796,0
4834,36797,1
4835,36798,1
4836,36799,0
4837,36800,0
4838,36801,1
4839,36802,1
4840,36803,1
4841,36804,1
4842,36805,1
4843,36806,1
4844,36807,1
4845,36808,1
4846,36809,1
4847,36810,1
4848,36811,1
4849,36812,1
4850,36813,0
4851,36814,0
4852,36815,1
4853,36816,1
4854,36817,0
4855,36818,1
4856,36819,1
4857,36820,0
4858,36821,0
4859,36822,1
4860,36823,1
4861,36824,1
4862,36825,1
4863,36826,0
4864,36827,1
4865,36828,1
4866,36829,1
4867,36830,1
4868,36831,0
4869,36832,1
4870,36833,0
4871,36834,1
4872,36835,1
4873,36836,1
4874,36837,1
4875,36838,0
4876,36839,1
4877,36840,0
4878,36841,1
4879,36842,1
4880,36843,1
4881,36844,0
4882,36845,1
4883,36846,1
4884,36847,1
4885,36848,1
4886,36849,0
4887,36850,1
4888,36851,1
4889,36852,1
4890,36853,1
4891,36854,1
4892,36855,1
4893,36856,1
4894,36857,1
4895,36858,1
4896,36859,1
4897,36860,1
4898,36861,1
4899,36862,1
4900,36863,1
4901,36864,1
4902,36865,1
4903,36866,1
4904,36867,1
4905,36868,1
4906,36869,1
4907,36870,1
4908,36871,1
4909,36872,1
4910,36873,1
4911,36874,0
4912,36875,0
4913,36876,1
4914,36877,1
4915,36878,1
4916,36879,0
4917,36880,1
4918,36881,1
4919,36882,1
4920,36883,1
4921,36884,1
4922,36885,1
4923,36886,1
4924,36887,1
4925,36888,1
4926,36889,1
4927,36890,1
4928,36891,1
4929,36892,1
4930,36893,1
4931,36894,1
4932,36895,1
4933,36896,1
4934,36897,1
4935,36898,1
4936,36899,1
4937,36900,0
4938,36901,1
4939,36902,1
4940,36903,1
4941,36904,0
4942,36905,1
4943,36906,1
4944,36907,1
4945,36908,1
4946,36909,1
4947,36910,0
4948,36911,1
4949,36912,1
4950,36913,1
4951,36914,1
4952,36915,1
4953,36916,1
4954,36917,1
4955,36918,1
4956,36919,1
4957,36920,1
4958,36921,1
4959,36922,1
4960,36923,1
4961,36924,0
4962,36925,1
4963,36926,0
4964,36927,1
4965,36928,1
4966,36929,1
4967,36930,1
4968,36931,1
4969,36932,1
4970,36933,1
4971,36934,0
4972,36935,1
4973,36936,1
4974,36937,1
4975,36938,1
4976,36939,1
4977,36940,1
4978,36941,1
4979,36942,1
4980,36943,1
4981,36944,1
4982,36945,1
4983,36946,1
4984,36947,1
4985,36948,1
4986,36949,1
4987,36950,1
4988,36951,1
4989,36952,1
4990,36953,1
4991,36954,1
4992,36955,1
4993,36956,1
4994,36957,1
4995,36958,1
4996,36959,1
4997,36960,1
4998,36961,1
4999,36962,0
5000,36963,1
5001,36964,1
5002,36965,1
5003,36966,0
5004,36967,1
5005,36968,1
5006,36969,0
5007,36970,1
5008,36971,1
5009,36972,1
5010,36973,0
5011,36974,1
5012,36975,1
5013,36976,1
5014,36977,1
5015,36978,1
5016,36979,1
5017,36980,1
5018,36981,1
5019,36982,1
5020,36983,1
5021,36984,1
5022,36985,1
5023,36986,1
5024,36987,1
5025,36988,1
5026,36989,1
5027,36990,1
5028,36991,0
5029,36992,1
5030,36993,1
5031,36994,1
5032,36995,1
5033,36996,1
5034,36997,0
5035,36998,1
5036,36999,1
5037,37000,1
5038,37001,1
5039,37002,1
5040,37003,1
5041,37004,1
5042,37005,0
5043,37006,1
5044,37007,1
5045,37008,1
5046,37009,0
5047,37010,1
5048,37011,1
5049,37012,1
5050,37013,1
5051,37014,1
5052,37015,1
5053,37016,1
5054,37017,1
5055,37018,1
5056,37019,1
5057,37020,1
5058,37021,0
5059,37022,1
5060,37023,0
5061,37024,1
5062,37025,0
5063,37026,1
5064,37027,1
5065,37028,1
5066,37029,1
5067,37030,1
5068,37031,1
5069,37032,1
5070,37033,1
5071,37034,1
5072,37035,1
5073,37036,1
5074,37037,1
5075,37038,1
5076,37039,1
5077,37040,1
5078,37041,1
5079,37042,1
5080,37043,1
5081,37044,1
5082,37045,1
5083,37046,1
5084,37047,1
5085,37048,1
5086,37049,0
5087,37050,1
5088,37051,1
5089,37052,1
5090,37053,1
5091,37054,1
5092,37055,1
5093,37056,0
5094,37057,1
5095,37058,1
5096,37059,0
5097,37060,1
5098,37061,1
5099,37062,1
5100,37063,1
5101,37064,1
5102,37065,1
5103,37066,1
5104,37067,1
5105,37068,1
5106,37069,1
5107,37070,1
5108,37071,0
5109,37072,1
5110,37073,1
5111,37074,0
5112,37075,1
5113,37076,1
5114,37077,1
5115,37078,1
5116,37079,1
5117,37080,1
5118,37081,1
5119,37082,1
5120,37083,1
5121,37084,1
5122,37085,1
5123,37086,1
5124,37087,0
5125,37088,1
5126,37089,1
5127,37090,1
5128,37091,1
5129,37092,0
5130,37093,0
5131,37094,1
5132,37095,1
5133,37096,1
5134,37097,1
5135,37098,1
5136,37099,1
5137,37100,1
5138,37101,1
5139,37102,1
5140,37103,1
5141,37104,0
5142,37105,1
5143,37106,0
5144,37107,1
5145,37108,1
5146,37109,1
5147,37110,1
5148,37111,1
5149,37112,1
5150,37113,1
5151,37114,1
5152,37115,0
5153,37116,0
5154,37117,1
5155,37118,1
5156,37119,1
5157,37120,1
5158,37121,1
5159,37122,1
5160,37123,1
5161,37124,1
5162,37125,0
5163,37126,1
5164,37127,1
5165,37128,0
5166,37129,1
5167,37130,1
5168,37131,1
5169,37132,0
5170,37133,1
5171,37134,1
5172,37135,0
5173,37136,1
5174,37137,1
5175,37138,1
5176,37139,1
5177,37140,1
5178,37141,1
5179,37142,1
5180,37143,0
5181,37144,1
5182,37145,1
5183,37146,1
5184,37147,1
5185,37148,1
5186,37149,1
5187,37150,1
5188,37151,1
5189,37152,1
5190,37153,0
5191,37154,1
5192,37155,1
5193,37156,1
5194,37157,0
5195,37158,1
5196,37159,1
5197,37160,1
5198,37161,1
5199,37162,1
5200,37163,1
5201,37164,0
5202,37165,1
5203,37166,1
5204,37167,1
5205,37168,1
5206,37169,1
5207,37170,1
5208,37171,1
5209,37172,0
5210,37173,1
5211,37174,0
5212,37175,1
5213,37176,1
5214,37177,1
5215,37178,1
5216,37179,1
5217,37180,1
5218,37181,1
5219,37182,0
5220,37183,1
5221,37184,1
5222,37185,1
5223,37186,1
5224,37187,1
5225,37188,1
5226,37189,1
5227,37190,1
5228,37191,1
5229,37192,0
5230,37193,1
5231,37194,1
5232,37195,1
5233,37196,0
5234,37197,1
5235,37198,1
5236,37199,1
5237,37200,0
5238,37201,1
5239,37202,1
5240,37203,0
5241,37204,1
5242,37205,1
5243,37206,1
5244,37207,1
5245,37208,1
5246,37209,1
5247,37210,1
5248,37211,1
5249,37212,1
5250,37213,1
5251,37214,1
5252,37215,1
5253,37216,1
5254,37217,1
5255,37218,1
5256,37219,0
5257,37220,1
5258,37221,1
5259,37222,1
5260,37223,1
5261,37224,1
5262,37225,1
5263,37226,1
5264,37227,1
5265,37228,1
5266,37229,1
5267,37230,1
5268,37231,1
5269,37232,1
5270,37233,1
5271,37234,0
5272,37235,1
5273,37236,0
5274,37237,1
5275,37238,1
5276,37239,1
5277,37240,1
5278,37241,1
5279,37242,0
5280,37243,1
5281,37244,1
5282,37245,0
5283,37246,1
5284,37247,1
5285,37248,1
5286,37249,1
5287,37250,0
5288,37251,1
5289,37252,1
5290,37253,1
5291,37254,1
5292,37255,0
5293,37256,1
5294,37257,1
5295,37258,1
5296,37259,1
5297,37260,1
5298,37261,0
5299,37262,1
5300,37263,1
5301,37264,1
5302,37265,1
5303,37266,1
5304,37267,1
5305,37268,1
5306,37269,1
